filename, alternaria alternata, cercospora nicotianae, no cercospora nicotianae or alternaria alternata present
tabac245_jpg.rf.fd5daa06358c40b00b2ab15ef096cfda.jpg, 0, 1, 0
1436046_jpg.rf.fe2961c6780b5947b4ea3e216418b97b.jpg, 1, 0, 0
healthy-34-_jpg.rf.fe4981feae05ac01c312d76f4a805b68.jpg, 0, 0, 1
cercni_jpg.rf.fe7c39a98efcc054a53fbe5de1574a03.jpg, 0, 1, 0
cercni2_jpg.rf.fdb0e473fb5b58c7d2c9863691ffca4e.jpg, 0, 1, 0
healthy-27-_jpg.rf.fe60f8a1b4e4117ae404959f313423aa.jpg, 0, 0, 1
Target_Spot_Leaf_zciIWN3_jpg.rf.fee84daf3dbc9faba890d72452c4e542.jpg, 0, 1, 0
1436046_jpg.rf.fef90d83d3b5e98826b16b926d21a340.jpg, 1, 0, 0
Alternaria-tabac1_jpg.rf.ffd4d09fc8566e646e0055e3eb1c01bc.jpg, 1, 0, 0
Alternaria-tabac3_jpg.rf.ff224a48fe6a544f3c42bc200aa2da33.jpg, 1, 0, 0
tabac264-265-266_jpg.rf.2304d9d4dfca86243d6cc7035f330344.jpg, 1, 0, 0
Early_FLS_jpg.rf.25234a14e538837fb940691f4763c447.jpg, 0, 1, 0
1-cercosporiose-2_jpg.rf.23b7a13dacf41d87918d883938333275.jpg, 0, 1, 0
healthy-19-_jpg.rf.23705d14c7ec3722e17db7fcd57edbea.jpg, 0, 0, 1
180614tc_jpg.rf.260b747a32f41894b33a74db6767e002.jpg, 0, 1, 0
healthy-4-_jpg.rf.272347258304c598df4fea7f75d8280e.jpg, 0, 0, 1
healthy-20-_jpg.rf.27f25ad906f66f901140c1ae7d692223.jpg, 0, 0, 1
Alternaria-tabac3_jpg.rf.23ae74ea72bd63ec682aea9d3cb8620e.jpg, 1, 0, 0
healthy-16-_jpg.rf.238e5a05f114703cb0114e8b97b2185a.jpg, 0, 0, 1
cercni_jpg.rf.24d1d1c9c2406b62a56d02d5c1197ef3.jpg, 0, 1, 0
healthy-4-_jpg.rf.24b662ee4cbccf683dffd71866f9ac85.jpg, 0, 0, 1
healthy-36-_jpg.rf.2712a84cad0aeb86eb8bfa64251426d9.jpg, 0, 0, 1
healthy-6-_jpg.rf.2451e42061de82d489c4fed10cd42f92.jpg, 0, 0, 1
image_processing20220902-1323621-8ev7f7_jpg.rf.27f52ff42843724586c8ac7854f8064c.jpg, 0, 1, 0
healthy-36-_jpg.rf.257ea3739e985896e28e20c12205122e.jpg, 0, 0, 1
healthy-17-_jpg.rf.255fd7b3478c78c175ac90b963b9e072.jpg, 0, 0, 1
Target_Spot_Leaf_zciIWN3_jpg.rf.2680ec8b55b6aa91448b68e39c8c17ce.jpg, 0, 1, 0
1436046_jpg.rf.26d01522239c0aa58224c83f88bac328.jpg, 1, 0, 0
180614tc_jpg.rf.24c66f4a0b375cddeb325d0492337c54.jpg, 0, 1, 0
image_processing20220902-2740614-1xsizc_jpg.rf.2409ecbf05fda90d1c5740f6971022ae.jpg, 0, 1, 0
image_processing20220902-2740616-1w39gp2_jpg.rf.27da7d604f2878da444bee9fb71f2a92.jpg, 1, 0, 0
1497002_jpg.rf.251fa7d834455eedb6c1395bfb86e81e.jpg, 1, 0, 0
1-cercosporiose-2_jpg.rf.288b64f84ed3cf2dcc3e85eeb4c2eeae.jpg, 0, 1, 0
4211_jpg.rf.28638e766210a8b28b683243bc19e266.jpg, 0, 1, 0
Alternaria-tabac1_jpg.rf.25409d17e81d7b26efa042d0c4e863ce.jpg, 1, 0, 0
1-cercosporiose-2_jpg.rf.288e998c8b99034c2c168c8ec3233479.jpg, 0, 1, 0
tabac264-265-266_jpg.rf.27b8ee1aa94db42dd35022f74f53ce12.jpg, 1, 0, 0
1-cercosporiose-2_jpg.rf.28b9f7253d65a412fd95ef6888ecac9e.jpg, 0, 1, 0
healthy-17-_jpg.rf.293fcbd4b87f994bb7fcf937c72fd744.jpg, 0, 0, 1
1280px-Alternariaalternata_jpg.rf.291da3d8c195eda9d085630dd6e69494.jpg, 1, 0, 0
tabac264-265-266_jpg.rf.290ebbb66f41a4ccbc267bc2690c6e39.jpg, 1, 0, 0
healthy-34-_jpg.rf.295277a0e0c34204ac1471763fb17952.jpg, 0, 0, 1
tabac245_jpg.rf.27cfa46cc8693df9d2feeac5dbd1d5a2.jpg, 0, 1, 0
1524158_jpg.rf.2976d5f9c037fbc094fd22712e927204.jpg, 1, 0, 0
image_processing20220902-2740614-1xsizc_jpg.rf.2a1c51e09d74303c2c3a4e11ce31bd04.jpg, 0, 1, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.2a52bf8241bf27872b8c338da28c26ef.jpg, 0, 1, 0
cercni2_jpg.rf.2a23725523d00be4e1c58083d0624333.jpg, 0, 1, 0
cercni_jpg.rf.298a197efc4fe2aa2c60e2eb444d531b.jpg, 0, 1, 0
Early_FLS_jpg.rf.2a544472c63afff004a11849d81e5923.jpg, 0, 1, 0
healthy-16-_jpg.rf.2a6317b5ff756b1bd7414802cf8e5445.jpg, 0, 0, 1
1524158_jpg.rf.2a8f78c19870ba88031a35ccbde046e3.jpg, 1, 0, 0
cercni_jpg.rf.2b2ecf5df2234ee58dd91d6a96da829d.jpg, 0, 1, 0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.2b37fb2f9bf124e51b7f70fabbef23fb.jpg, 0, 1, 0
Zachariah-Hansen2_jpg.rf.2b3ab0f77ca3f1028f571148ce890d07.jpg, 0, 1, 0
healthy-30-_jpg.rf.2ad8c909e370885f52e8f54051904454.jpg, 0, 0, 1
healthy-36-_jpg.rf.2b6cadcd565ec69a1944aeef041fed40.jpg, 0, 0, 1
healthy-16-_jpg.rf.2b7a2e8b9bbdf0c4cfdbef5167ccfc82.jpg, 0, 0, 1
healthy-19-_jpg.rf.2be7ca86f5ca5818a8e599d98bb4d274.jpg, 0, 0, 1
healthy-30-_jpg.rf.2cab74dc085505ad2164d36254c0a86a.jpg, 0, 0, 1
Brown_Spot_3_Large_9jOnKmI_jpg.rf.2c5475603d248616e5eca9d605f4d38c.jpg, 0, 1, 0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.2c8b8f1cf9f76e6baac91d9a73433d5e.jpg, 0, 1, 0
1280px-Alternariaalternata_jpg.rf.2d51e1a15b41921b94308e2fc56e2dd4.jpg, 1, 0, 0
cercni2_jpg.rf.2d84bb13503ad7661dd1bf58e2f69783.jpg, 0, 1, 0
Zachariah-Hansen2_jpg.rf.2e7ed4f9a6adc8971500d9f955ef5c23.jpg, 0, 1, 0
tabac267_jpg.rf.2e021f3644e81cfa69616c405a550822.jpg, 1, 0, 0
image_processing20220902-1323621-8ev7f7_jpg.rf.2e5cd3cb9b364dd2212feef8b8f02770.jpg, 0, 1, 0
image_processing20220902-2740614-1xsizc_jpg.rf.2de519a1c9908c984be30470912be740.jpg, 0, 1, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.2e885c3d86e4fa21066b25ce281db7e5.jpg, 0, 1, 0
1280px-Alternariaalternata_jpg.rf.2edd2f6d571d198b7403d5fd00c97275.jpg, 1, 0, 0
healthy-27-_jpg.rf.2e8d56200e4d15816bc7d265ccec931b.jpg, 0, 0, 1
cercni_jpg.rf.2f1b4f01c2c5419cadeb3e1544dc365f.jpg, 0, 1, 0
image_processing20220902-2740614-1xsizc_jpg.rf.2f42513c3e4f979b48862e77fb690060.jpg, 0, 1, 0
healthy-25-_jpg.rf.2f24dc3676226551aca5d75b2763fd4f.jpg, 0, 0, 1
1436046_jpg.rf.300fa36479720853315d4d37ad747f7b.jpg, 1, 0, 0
cercni_jpg.rf.2f422633322ea20e14b7ca9f7fec3147.jpg, 0, 1, 0
180614tc_jpg.rf.2f0129f500d57d5c647845b5db88d5d7.jpg, 0, 1, 0
Zachariah-Hansen2_jpg.rf.2f4804af8e40598bb493e070276a6263.jpg, 0, 1, 0
4211_jpg.rf.3031a02f1e6aed0b24d66a6e57661371.jpg, 0, 1, 0
180614tb_jpg.rf.2fbdb3a881832d3820e220dc5f30183a.jpg, 0, 1, 0
1497002_jpg.rf.3052acde08dd2bfe4acde15ec9d52be2.jpg, 1, 0, 0
4211_jpg.rf.305376c4388d111a4ff8f411aa4e3df6.jpg, 0, 1, 0
4211_jpg.rf.3065e90ea950b8e6b502db0b1341f14e.jpg, 0, 1, 0
1-cercosporiose-2_jpg.rf.3088e529896da1f9c789d6d72d7728ca.jpg, 0, 1, 0
1-cercosporiose-2_jpg.rf.31239c9227f00d323b1b8462e6a9bc0b.jpg, 0, 1, 0
healthy-27-_jpg.rf.30ccff9e53b6815ad78cc66299fc254c.jpg, 0, 0, 1
Target_Spot_Leaf_zciIWN3_jpg.rf.30f21cb0a66d3000ffd928d8e604f794.jpg, 0, 1, 0
tabac245_jpg.rf.317901044b65ae0e231b0fe5ed995920.jpg, 0, 1, 0
1440024_jpg.rf.31bdedf7914aa0396930c7e89f5abad5.jpg, 1, 0, 0
1497002_jpg.rf.321f2861dbadd764ed31ec24766ff931.jpg, 1, 0, 0
1-cercosporiose-2_jpg.rf.34738925db5cd3d419ca8db16f2347eb.jpg, 0, 1, 0
180614tb_jpg.rf.317b282b39da6dabf99bd1df69168e5e.jpg, 0, 1, 0
180614tc_jpg.rf.345fc48c11f44026c3f7f4d2b2ba31ef.jpg, 0, 1, 0
1440025lgpt_jpg.rf.32bae74103cdd18ab8909406a68c7971.jpg, 1, 0, 0
image_processing20220902-2740614-1xsizc_jpg.rf.344c52e351d78a9d37ab1885ef908270.jpg, 0, 1, 0
Early_FLS_jpg.rf.33b59dcde3294621fed537f24518f32a.jpg, 0, 1, 0
tabac264-265-266_jpg.rf.348153a76abb731f762e406948833820.jpg, 1, 0, 0
healthy-20-_jpg.rf.348fb2a8e9726d4e9c4cfc7bcda27afa.jpg, 0, 0, 1
Alternaria-tabac3_jpg.rf.34a48b6772f69acc34ceed779cbc0982.jpg, 1, 0, 0
cercni2_jpg.rf.347fcc93625bfb48a695136f8d53c9f1.jpg, 0, 1, 0
healthy-20-_jpg.rf.34fabe694c7b195e0b511612ab580fe7.jpg, 0, 0, 1
image_processing20220902-2740616-1w39gp2_jpg.rf.34de06018961abe990cee5ef4110d313.jpg, 1, 0, 0
image_processing20220902-2740616-1w39gp2_jpg.rf.34e1bebd7d4747f0060ff3cd6918cb2f.jpg, 1, 0, 0
tabac264-265-266_jpg.rf.34e4f0c1392d4c458a74e2e48194cd6d.jpg, 1, 0, 0
image_processing20220902-2740614-1xsizc_jpg.rf.355d2426e2be87d2877809e6ec18e41c.jpg, 0, 1, 0
image_processing20220902-1323621-8ev7f7_jpg.rf.34fdc4ca77ced727555e41beecb46b5a.jpg, 0, 1, 0
tabac267_jpg.rf.36352b3ebb309e3db409da3e71a29e41.jpg, 1, 0, 0
1497002_jpg.rf.350a5dc5a6df95c39886f5b9a799e1dd.jpg, 1, 0, 0
1440024_jpg.rf.3682e3be58c8e9736fc55494c9aa758d.jpg, 1, 0, 0
1280px-Alternariaalternata_jpg.rf.35c2fa97875e370031e5e079dce0f3b3.jpg, 1, 0, 0
cercni2_jpg.rf.36467deb1a87542cbbc789a0bde19b46.jpg, 0, 1, 0
tabac237_jpg.rf.371daa29378094a6aed5ebc66d0fdf5e.jpg, 0, 1, 0
Early_FLS_jpg.rf.3770b8df21ee195fa96552828c61de31.jpg, 0, 1, 0
healthy-16-_jpg.rf.3821fbcdfc074bd773fdf79dc79c14b2.jpg, 0, 0, 1
1440024_jpg.rf.382166f797d31bd0af3bd049ff5d2bd7.jpg, 1, 0, 0
healthy-15-_jpg.rf.3853294f5b65cd0e94bb7668fbbb25b0.jpg, 0, 0, 1
1524158_jpg.rf.389aebe7c70d319d97ff79e92698179d.jpg, 1, 0, 0
1440025lgpt_jpg.rf.3768cfb6dffa01ebc67cda22d911b076.jpg, 1, 0, 0
1280px-Alternariaalternata_jpg.rf.384c05c7593e7a2fc433c7788d85e07c.jpg, 1, 0, 0
healthy-16-_jpg.rf.375408fedd372e15f4db10fbf3de6e7a.jpg, 0, 0, 1
image_processing20220902-2740616-xssvza_jpg.rf.39198f7204c01ba728f295682cb57d17.jpg, 1, 0, 0
tabac261_jpg.rf.38c4fa56a070507df440e1847b01578e.jpg, 1, 0, 0
image_processing20220902-2740616-xssvza_jpg.rf.39b14442e7e186ab1f0871b2b5c5437a.jpg, 1, 0, 0
tabac267_jpg.rf.38db04b6f4908b8a0502890ee7286d09.jpg, 1, 0, 0
tabac245_jpg.rf.39da49b4d000f96fa5d5775659777669.jpg, 0, 1, 0
tabac237_jpg.rf.3b1ee885c6821275ee38e732ac19a6ae.jpg, 0, 1, 0
Alternaria-tabac1_jpg.rf.3b37c2c1b1ce340c3fdd6944ba83538a.jpg, 1, 0, 0
4211_jpg.rf.39e0c2e922d79ad78710f35983db080d.jpg, 0, 1, 0
healthy-4-_jpg.rf.3b60dbe5d0c61c959ea79e6a08a2c3f7.jpg, 0, 0, 1
1436046_jpg.rf.3c267141075bf9188af13d3ad9194234.jpg, 1, 0, 0
Alternaria-tabac3_jpg.rf.3be9865312b83d5e4e5d3588ffab8a31.jpg, 1, 0, 0
Alternaria-tabac1_jpg.rf.3c7ca2c52215165cd24adfceafdd3aba.jpg, 1, 0, 0
1280px-Alternariaalternata_jpg.rf.3cc507aee2451a2f3b4338e5c04daf2b.jpg, 1, 0, 0
healthy-17-_jpg.rf.3d1c71e0749c03a4ad4b0a56cb8a667f.jpg, 0, 0, 1
Target_Spot_Leaf_zciIWN3_jpg.rf.3ca71f143173108e026c7f5963edeccf.jpg, 0, 1, 0
image_processing20220902-1323614-fzpxm_jpg.rf.3ca40c9ea0754a89ca20ebee03f1cd3e.jpg, 0, 1, 0
1524158_jpg.rf.3d47c06c710b4d0c09d5499b8b65e161.jpg, 1, 0, 0
cercni_jpg.rf.3cb91ffd309f037dd53f7dae2a803b6b.jpg, 0, 1, 0
image_processing20220902-2740614-1xsizc_jpg.rf.3e9bb8764325d3f89322ac38e160c33e.jpg, 0, 1, 0
image_processing20220902-2740616-xssvza_jpg.rf.3db3f85b635011adda52a194e9f352fe.jpg, 1, 0, 0
healthy-16-_jpg.rf.3e3dd99e1de145fbe00d87529a98258d.jpg, 0, 0, 1
1280px-Alternariaalternata_jpg.rf.3d065720eca7e5a086499035eb0ed698.jpg, 1, 0, 0
image_processing20220902-2740614-1xsizc_jpg.rf.3e0738ee647cff68eef2206237462452.jpg, 0, 1, 0
cercni2_jpg.rf.3f22e7783440220eae3539ef908c7585.jpg, 0, 1, 0
cercni2_jpg.rf.3ebbfbe249b1f518717e0409f6a080af.jpg, 0, 1, 0
healthy-27-_jpg.rf.3fa6ecb88e6eda23bc5fd926c3d74182.jpg, 0, 0, 1
healthy-19-_jpg.rf.3f6fdd79c5b2ba148600197d496980c2.jpg, 0, 0, 1
tabac261_jpg.rf.3fb75bf296827c62e37eafedfa8ca2b8.jpg, 1, 0, 0
1280px-Alternariaalternata_jpg.rf.3f74c8217d831adf0f87f433079ffe5f.jpg, 1, 0, 0
4211_jpg.rf.3fa7b503cc332e07c42f4290ceb33801.jpg, 0, 1, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.3fd874db1b4af33352564e0f99403329.jpg, 0, 1, 0
cercni_jpg.rf.4032d5ec015d4413f3eb473992071fa8.jpg, 0, 1, 0
tabac267_jpg.rf.3fae6d56637b0248c4cc167a7b9b2cb8.jpg, 1, 0, 0
Early_FLS_jpg.rf.4032985349ed7952b62f45c3b4c2f100.jpg, 0, 1, 0
cercni_jpg.rf.40344d119ec9ecdf9663a0db54ac677a.jpg, 0, 1, 0
1440024_jpg.rf.4091e29b4e7d77ef422bc4a9dea071b4.jpg, 1, 0, 0
Early_FLS_jpg.rf.4195d8cd584154908842e5b47e7b79eb.jpg, 0, 1, 0
cercni_jpg.rf.416e99dd66d14208e2d4743eb6fb7415.jpg, 0, 1, 0
1497002_jpg.rf.40db8a03d7d3644dab3bf99df26725eb.jpg, 1, 0, 0
4211_jpg.rf.41134c09d01da2f512d31b75eb6ec68e.jpg, 0, 1, 0
1280px-Alternariaalternata_jpg.rf.41eeae8eac1627435b9485ca59b83401.jpg, 1, 0, 0
Alternaria-Zimbabwe1_jpg.rf.42310bb998213dc119674ac2635b3879.jpg, 1, 0, 0
image_processing20220902-2740616-1w39gp2_jpg.rf.419d8772dbdaf6e9663ac072d4bbe8c0.jpg, 1, 0, 0
image_processing20220902-1323614-fzpxm_jpg.rf.44290c880a5b383685384488b1971eab.jpg, 0, 1, 0
4211_jpg.rf.439fe050b442f40edfae3fddcde36795.jpg, 0, 1, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.42fc3bc7e9b9ae9377bdd5dd6a575b73.jpg, 0, 1, 0
Alternaria-tabac1_jpg.rf.4289d7d3fec13f187c00f74072ef1744.jpg, 1, 0, 0
Alternaria-Zimbabwe1_jpg.rf.444325c2e8c592ca0fa3969bf7a99fce.jpg, 1, 0, 0
Alternaria-tabac3_jpg.rf.41ce0a8c9ed2aa26b82e7c10a9a57440.jpg, 1, 0, 0
tabac245_jpg.rf.45d9e4aaf09c99737a20ae1f81d5beeb.jpg, 0, 1, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.454b55868e0397ad4e89181ea33abafa.jpg, 0, 1, 0
Alternaria-tabac1_jpg.rf.450a2a91e1a4d24c9ce66fef55e08e00.jpg, 1, 0, 0
Early_FLS_jpg.rf.4677cd341840bdcedae9a9f7b7a1bc7d.jpg, 0, 1, 0
cercni_jpg.rf.45fbf66373ba8509e96e71709461b224.jpg, 0, 1, 0
image_processing20220902-2740614-1xsizc_jpg.rf.469a4fb2b0decd53503d40dcc8cb18e6.jpg, 0, 1, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.469aae7b3613f16ac4441b8c5c1f69e0.jpg, 0, 1, 0
tabac245_jpg.rf.471f0dcb703d477baaf49a13d352fd71.jpg, 0, 1, 0
healthy-16-_jpg.rf.46feb89fccbc8d40c47a049e13a3a782.jpg, 0, 0, 1
tabac264-265-266_jpg.rf.47033563580ad71a5b675ad263e9df65.jpg, 1, 0, 0
Early_FLS_jpg.rf.474be1954e728e3a74715d0604ab0386.jpg, 0, 1, 0
healthy-30-_jpg.rf.47ae68a15df229d86745754f959382a6.jpg, 0, 0, 1
healthy-5-_jpg.rf.47ccfa47a7b70aec337c176caff29022.jpg, 0, 0, 1
1440024_jpg.rf.478b71878594f5f169219e2ad0d4278e.jpg, 1, 0, 0
1524158_jpg.rf.47ea9190200e8794698601a5126a6462.jpg, 1, 0, 0
180614tc_jpg.rf.47bb32ea888f268c05e519371492bbec.jpg, 0, 1, 0
tabac264-265-266_jpg.rf.48135c77dc33465a07a9ee070a4c1066.jpg, 1, 0, 0
image_processing20220902-2740616-1w39gp2_jpg.rf.4821d97d4de17421ae5a61037d7abaac.jpg, 1, 0, 0
healthy-5-_jpg.rf.483953319c292d2d52bddf7923cf9ac8.jpg, 0, 0, 1
1440025lgpt_jpg.rf.48bb6886de16b17804532b4eba4cec84.jpg, 1, 0, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.48ede69a9aaf2421d19d223aaeade7c5.jpg, 0, 1, 0
tabac237_jpg.rf.48fc9e0c2f6b0ed92b46e2fc801ee8e6.jpg, 0, 1, 0
tabac245_jpg.rf.49186917c1f5e91a275e1c41f99c8538.jpg, 0, 1, 0
Zachariah-Hansen2_jpg.rf.49ee3cebcf8b3707b5d87c2110b173c4.jpg, 0, 1, 0
1436046_jpg.rf.48ecc87a847d2853e4c7f257addab01c.jpg, 1, 0, 0
1280px-Alternariaalternata_jpg.rf.496995a5f60bf9205ae498e2935a2c4f.jpg, 1, 0, 0
healthy-15-_jpg.rf.4adbf78eca7ad57e526c91a8e2d79b64.jpg, 0, 0, 1
image_processing20220902-1323621-8ev7f7_jpg.rf.4a3bad5bae76f5ac578deaf268bff84a.jpg, 0, 1, 0
tabac264-265-266_jpg.rf.4a25006a92e1a82b04ed3f1e5fb9b72a.jpg, 1, 0, 0
Alternaria-Zimbabwe1_jpg.rf.4b030da78abd55167a7a6f4deb91d69f.jpg, 1, 0, 0
healthy-17-_jpg.rf.4a83204983c95db03cd4e018fa263e1f.jpg, 0, 0, 1
healthy-16-_jpg.rf.4b3474d0ac39d62f401b2a9154cf471d.jpg, 0, 0, 1
healthy-25-_jpg.rf.4a761bb2e3f108cede32cce06e90288f.jpg, 0, 0, 1
1440025lgpt_jpg.rf.4b8c36ccdb7a799079965b10cf562e1e.jpg, 1, 0, 0
1497002_jpg.rf.4ae0f480d15902cf0d26a462de82c8a5.jpg, 1, 0, 0
healthy-20-_jpg.rf.4c15fd4b05ae53ac5d6b99ac0620dcdf.jpg, 0, 0, 1
healthy-16-_jpg.rf.4cecc6a52b9518a2646f53c305d5e23a.jpg, 0, 0, 1
healthy-32-_jpeg_jpg.rf.4c81e468b2a394fe05c53e7c67da5372.jpg, 0, 0, 1
image_processing20220902-2740616-xssvza_jpg.rf.4cbaf19c2eb76232d77daef52445dc9c.jpg, 1, 0, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.4d246d53513339dcbbb426f932e1cb91.jpg, 0, 1, 0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.4cfcfc88c719062fa09ea697a1664549.jpg, 0, 1, 0
healthy-19-_jpg.rf.4d680d7a4487ea505fa382da64606c8b.jpg, 0, 0, 1
Early_FLS_jpg.rf.4eabe69612c9c4b786ef349c8d1b8d70.jpg, 0, 1, 0
image_processing20220902-1323621-8ev7f7_jpg.rf.4e20fdfb16a94e41a370dba63a3ad06b.jpg, 0, 1, 0
4211_jpg.rf.4db151faa01abec8ae4a63c72cf91a5d.jpg, 0, 1, 0
image_processing20220902-2740616-1w39gp2_jpg.rf.4ed325ce75025e99094c2110fb1d554b.jpg, 1, 0, 0
image_processing20220902-1323614-fzpxm_jpg.rf.4edd58edcaeee9b16ca3af87790a1ee5.jpg, 0, 1, 0
1524158_jpg.rf.4dc099afdfbe7beee3ed51a8bcbe3df7.jpg, 1, 0, 0
Alternaria-tabac1_jpg.rf.4ea145366b10ed353873798ce4905109.jpg, 1, 0, 0
1436046_jpg.rf.4f554eb2759fbe4bd4fff1cdca1cb66e.jpg, 1, 0, 0
image_processing20220902-2740616-1w39gp2_jpg.rf.506d8cc00df5b366ccf8da403a01e1a6.jpg, 1, 0, 0
healthy-36-_jpg.rf.5026a41a73d94fcb35da6caa3475badf.jpg, 0, 0, 1
1280px-Alternariaalternata_jpg.rf.4fb9b91437124d45ea43de0886493852.jpg, 1, 0, 0
1440024_jpg.rf.508979682ae532c008212655bbe46f7b.jpg, 1, 0, 0
1497002_jpg.rf.502e832b6edc2fbddf1582c16e27e140.jpg, 1, 0, 0
healthy-27-_jpg.rf.513496deee205369028f9d8cb522cccf.jpg, 0, 0, 1
healthy-6-_jpg.rf.51cc16b310bb1b252b2c4c3a5b4c6b0e.jpg, 0, 0, 1
1-cercosporiose-2_jpg.rf.50b41e0c0d3328659a5bbaa40d26f12f.jpg, 0, 1, 0
180614tc_jpg.rf.517c49cf746d9aba17d6f103746fe32e.jpg, 0, 1, 0
180614tb_jpg.rf.51e3cc1d014710ea8d1b46ace9f2af8d.jpg, 0, 1, 0
tabac237_jpg.rf.51d1c47d9b4e1db5fc6eb36b4ad63c53.jpg, 0, 1, 0
image_processing20220902-1323614-fzpxm_jpg.rf.527c8d329252073d204722758ba62850.jpg, 0, 1, 0
cercni_jpg.rf.533ff2f85905114c9a4f0e4c8388c842.jpg, 0, 1, 0
tabac245_jpg.rf.52e4ce29a90aaf13742ab5c98d7fd831.jpg, 0, 1, 0
1440024_jpg.rf.53ead1afc26652411a51a7f0ba174b66.jpg, 1, 0, 0
4211_jpg.rf.524e9cf48429eb8892be02ad6eea8f43.jpg, 0, 1, 0
healthy-19-_jpg.rf.53b31ffa2e39a18dfe6d3ea677aa1b9b.jpg, 0, 0, 1
1436046_jpg.rf.535040bafb34acb7eeee9bfa6102dc78.jpg, 1, 0, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.542e855f0dc6b43a7c6428d4451bff16.jpg, 0, 1, 0
Alternaria-tabac3_jpg.rf.54664d08bbabaac796f8217c80632891.jpg, 1, 0, 0
cercni2_jpg.rf.54513a7ea62d63924412bb0c1c29daa7.jpg, 0, 1, 0
4211_jpg.rf.54e6739be89bb5d4621b6b0176d26460.jpg, 0, 1, 0
1440024_jpg.rf.54a28af7d7743dfea9defd1ec6d05a98.jpg, 1, 0, 0
healthy-36-_jpg.rf.54f034fc15b5ea018db04f4bf117cb8c.jpg, 0, 0, 1
1440024_jpg.rf.551ea007ffb69e93d9642aac48685045.jpg, 1, 0, 0
healthy-15-_jpg.rf.5513abdf72e128621db114fa19fdc1d6.jpg, 0, 0, 1
1524158_jpg.rf.559613a0cdac9e6f0d2b60c7592bb9fc.jpg, 1, 0, 0
Zachariah-Hansen2_jpg.rf.55d685e1f67fcb2e35a64a8d6ff51923.jpg, 0, 1, 0
healthy-15-_jpg.rf.560cf3684f96bfa80563742f7dd2e536.jpg, 0, 0, 1
Early_FLS_jpg.rf.56ece310324e7f0536189960884302dd.jpg, 0, 1, 0
1497002_jpg.rf.55cd38077bbf57749c4f2f7a1965ab9a.jpg, 1, 0, 0
Alternaria-tabac3_jpg.rf.570fd445b64da467f030fb9d622be6a6.jpg, 1, 0, 0
healthy-34-_jpg.rf.575e472503ea1c2901ca7bb07dc29546.jpg, 0, 0, 1
healthy-32-_jpeg_jpg.rf.577719e9aaf426482b3243c5778f212b.jpg, 0, 0, 1
Alternaria-Zimbabwe1_jpg.rf.577223c05f4e5d28605f421ff0c552e2.jpg, 1, 0, 0
Target_Spot_Leaf_zciIWN3_jpg.rf.584c76e4e14a348db7dd475c16192427.jpg, 0, 1, 0
Early_FLS_jpg.rf.57b5c8b6a3a7fdf2a10f681113d83598.jpg, 0, 1, 0
healthy-35-_jpg.rf.59047527a67a2c1d8478c28476295845.jpg, 0, 0, 1
tabac245_jpg.rf.58f67d6e24ed32cabe7f08bb05c671a5.jpg, 0, 1, 0
healthy-34-_jpg.rf.57fe3d4c0b28038fbe0541643744f3bf.jpg, 0, 0, 1
image_processing20220902-1323614-fzpxm_jpg.rf.59876bfa585f4cde5ed33ea653ad4c3a.jpg, 0, 1, 0
healthy-25-_jpg.rf.57eaeaac826707cf17549b46a0958d8b.jpg, 0, 0, 1
Brown_Spot_3_Large_9jOnKmI_jpg.rf.5a3db815a0de0f774e64b2e58a888c06.jpg, 0, 1, 0
healthy-5-_jpg.rf.5dd3965e477a7883bb789a23f74d2c69.jpg, 0, 0, 1
tabac237_jpg.rf.5a990e0dc3c9d1818d4dc6d6c267727d.jpg, 0, 1, 0
healthy-35-_jpg.rf.5f1b337997aa46f69af8ecbc3a9c3084.jpg, 0, 0, 1
1280px-Alternariaalternata_jpg.rf.5f779d298cddb4c1c20621dbbadbe477.jpg, 1, 0, 0
tabac264-265-266_jpg.rf.5b4a225c3e4fdf8a324e6111eccd9d50.jpg, 1, 0, 0
image_processing20220902-1323614-fzpxm_jpg.rf.5ba435f822bf1bceedd4c78bfbbcb6a7.jpg, 0, 1, 0
image_processing20220902-1323614-fzpxm_jpg.rf.59d69b09cb14eaf1e4620ff6aa906886.jpg, 0, 1, 0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.5bd8827f1b429d8c41eab90cd19ae48f.jpg, 0, 1, 0
cercni_jpg.rf.5c0064d3ffa2501e1f1342d317e88c60.jpg, 0, 1, 0
healthy-25-_jpg.rf.59f1f0ff28044f1a5628886eb31d132b.jpg, 0, 0, 1
Alternaria-Zimbabwe1_jpg.rf.5df6298ad321d8846e7c29a3fe292c27.jpg, 1, 0, 0
